source,target,Genre,Track,Year,Popularity
Gucci Mane,Drake,pop,Both (feat. Drake),2016,71
Gucci Mane,Drake,hip-hop,Back On Road,2016,55
Gucci Mane,Kodak Black,hip-hop,Vibin In This Bih,2016,51
Gucci Mane,Travis Scott,hip-hop,Last Time (feat. Travis Scott),2016,51
Gucci Mane,Young Thug,hip-hop,Guwop Home (feat. Young Thug),2016,44
Gucci Mane,Migos,pop,I Get the Bag (feat. Migos),2017,74
Gucci Mane,Migos,pop,Slippery (feat. Gucci Mane),2017,73
Gucci Mane,blackbear,pop,do re mi (feat. Gucci Mane),2017,63
Gucci Mane,The Weeknd,hip-hop,Curve (feat. The Weeknd),2017,63
Gucci Mane,Nicki Minaj,rap,Make Love,2017,54
Gucci Mane,Bruno Mars,dance,That's What I Like (feat. Gucci Mane),2017,62
Keyshia Cole,Nicki Minaj,soul,I Ain't Thru,2010,35
Keyshia Cole,Meek Mill,soul,Zero,2012,24
Keyshia Cole,Young Thug,soul,Don't Waste My Time,2015,32
Tech N9ne,Dirty Heads,rock,Burn Slow,2014,57
Yomo,Plan B,reggae,El Que la Hace la Paga,2010,37
Yomo,Ñengo Flow,reggae,Yomo con Ñengo,2012,41
Yomo,Cosculluela,reggae,Mi Hermana,2012,30
Big & Rich,The Lacs,country,Shake It (feat. Big & Rich),2012,42
"Franco ""El Gorilla""",Cosculluela,reggae,Cuando Cae La Noche (feat. Cosculluela),2011,38
"Franco ""El Gorilla""",Ozuna,reggae,De Vez en Cuando,2016,48
Plan B,Jowell & Randy,hip-hop,Su Mamá No Sabe Na,2010,45
Plan B,R.K.M & Ken-Y,reggae,Lloras,2010,48
Plan B,De La Ghetto,reggae,Parisera,2010,45
Plan B,J Alvarez,reggae,Juegas Con Mi Mente,2014,43
Plan B,Jory Boy,reggae,Por Que Cambiar (feat. Plan B),2015,46
Ñengo Flow,Jory Boy,reggae,Nuestro Ultimo Palo,2010,26
Ñengo Flow,Jory Boy,hip-hop,Diri Diri (feat. Jory),2011,49
Ñengo Flow,Arcangel,hip-hop,Devórame,2012,52
Ñengo Flow,Arcangel,reggae,Ayer Escuché una Voz,2013,24
Ñengo Flow,"Gotay ""El Autentiko""",reggae,¿Cuánto Te Tardas?,2012,38
Ñengo Flow,"Gotay ""El Autentiko""",reggae,Pa' Eso Nada Más,2012,35
Ñengo Flow,J Alvarez,reggae,Una Mision (Remix) [feat. J. Alvarez],2012,34
Ñengo Flow,Jowell & Randy,reggae,Bellaco Con Bellaca,2013,44
Ñengo Flow,Jowell & Randy,reggae,Bellaco Con Bellaca,2014,45
Ñengo Flow,Jowell & Randy,reggae,Me Prefieren (feat. Ñengo Flow),2016,39
Ñengo Flow,Bad Bunny,hip-hop,Hoy (feat. Bad Bunny),2017,61
Ñengo Flow,Ozuna,reggae,Mamasita Mala (feat. Ozuna),2017,61
Vybz Kartel,Major Lazer,pop,Pon De Floor,2009,47
Vybz Kartel,Popcaan,reggae,Hott Grabba,2010,24
Vybz Kartel,Popcaan,reggae,We Never Fear Dem,2011,38
Lupe Fiasco,B.o.B,hip-hop,Past My Shades (feat. Lupe Fiasco),2010,38
Lupe Fiasco,Big Sean,hip-hop,Wait For Me,2011,36
Kardinal Offishall,Estelle,soul,Magnificent,2008,30
Kardinal Offishall,Estelle,soul,Freak,2010,36
Kardinal Offishall,Estelle,soul,Freak - Extended Version,2010,33
Kardinal Offishall,Lady Gaga,dance,Just Dance - RedOne Remix,2008,39
Kardinal Offishall,The Knocks,soul,All We Got,2011,23
Fergie,YG,pop,L.A.LOVE (la la) [feat. YG],2017,70
Fergie,Nicki Minaj,dance,You Already Know (feat. Nicki Minaj),2017,50
Yung Joc,Gorilla Zoe,pop,Juice Box (feat. Yung Joc),2007,48
Yung Joc,Gorilla Zoe,hip-hop,Coffee Shop (feat. Gorilla Zoe),2007,38
Yung Joc,Gorilla Zoe,hip-hop,Bottle Poppin' (feat. Gorilla Zoe),2007,33
Yung Joc,Gorilla Zoe,hip-hop,Take Your Shoes Off (feat. Yung Joc),2007,30
Yung Joc,Flo Rida,hip-hop,Don't Know How to Act (feat. Yung Joc),2008,33
Ne-Yo,Jennifer Hudson,rap,Leaving Tonight,2007,40
Ne-Yo,Plies,pop,"Bust It Baby, Pt. 2 (feat. Ne-Yo)",2008,66
Ne-Yo,Plies,pop,"Bust It Baby, Pt. 2",2009,42
Ne-Yo,Flo Rida,pop,Be on You (feat. Ne-Yo),2009,48
Ne-Yo,Mavado,reggae,I Know U Want Me (Remix),2011,42
Ne-Yo,Calvin Harris,pop,Let's Go (feat. Ne-Yo),2012,68
Ne-Yo,Calvin Harris,dance,Let's Go (feat. Ne-Yo) - Radio Edit,2012,37
Ne-Yo,Calvin Harris,dance,Let's Go,2012,32
Ne-Yo,Wiz Khalifa,dance,Don't Make Em Like You,2012,33
Jennifer Hudson,Iggy Azalea,soul,He Ain't Goin' Nowhere (feat. Iggy Azalea),2014,34
Jennifer Hudson,Iggy Azalea,hip-hop,Trouble,2014,48
R.K.M & Ken-Y,Toby Love,reggae,Tengo Un Amor - Live,2006,34
R.K.M & Ken-Y,Ken-Y,hip-hop,Llorarás,2007,54
R.K.M & Ken-Y,Ken-Y,hip-hop,Down (Remix),2007,51
R.K.M & Ken-Y,Ken-Y,hip-hop,Yo Te Motivé Mejor Que El,2007,46
R.K.M & Ken-Y,Ken-Y,reggae,Dame Lo Que Quiero (Remix),2007,37
R.K.M & Ken-Y,Ken-Y,reggae,Te Vas (Remix),2007,35
R.K.M & Ken-Y,Ken-Y,reggae,Dime (Remix),2007,28
R.K.M & Ken-Y,Ken-Y,reggae,Igual Que Ayer (Remix),2007,33
R.K.M & Ken-Y,Ken-Y,reggae,Hoy Te Vi,2007,24
R.K.M & Ken-Y,Ken-Y,hip-hop,Te Regalo Amores,2008,52
R.K.M & Ken-Y,Ken-Y,hip-hop,Cuerpo Sensual,2008,48
R.K.M & Ken-Y,Ken-Y,hip-hop,Tuve un Sueno,2008,46
R.K.M & Ken-Y,Ken-Y,hip-hop,Vicio del Pecado,2008,43
R.K.M & Ken-Y,Ken-Y,hip-hop,Mis Dias Sin Ti,2008,40
R.K.M & Ken-Y,Ken-Y,hip-hop,Te Amare,2008,44
R.K.M & Ken-Y,Ken-Y,hip-hop,Si Tu Me Amaras,2008,37
R.K.M & Ken-Y,Ken-Y,reggae,Presiento,2008,35
R.K.M & Ken-Y,Ken-Y,reggae,Te Regalo Amores (Remix),2008,36
R.K.M & Ken-Y,Ken-Y,reggae,Nuestro Amor Se Acaba,2008,30
R.K.M & Ken-Y,Ken-Y,reggae,Nena Ven Conmigo,2008,28
R.K.M & Ken-Y,Ken-Y,reggae,Come On,2008,25
R.K.M & Ken-Y,Ken-Y,reggae,Noche de Dos (Ven),2008,26
R.K.M & Ken-Y,Ken-Y,reggae,No Tengo Nada (Paris),2008,26
R.K.M & Ken-Y,Ken-Y,reggae,Puedo Reir,2008,25
R.K.M & Ken-Y,Ken-Y,reggae,La Realeza,2008,24
R.K.M & Ken-Y,Ken-Y,reggae,No Puedo,2008,22
Lecrae,Andy Mineo,rock,Background,2010,46
Lecrae,Andy Mineo,hip-hop,Uno Uno Seis,2013,43
Lecrae,Andy Mineo,rock,Say I Won't,2014,47
Lecrae,KB,hip-hop,Church Clap,2012,57
Lecrae,KB,hip-hop,Sideways,2015,43
Lecrae,Ty Dolla $ign,rock,Blessings (feat. Ty Dolla $ign),2017,55
Ken-Y,Natti Natasha,reggae,Amor de Locos,2016,40
Ky-Mani Marley,Alborosie,reggae,Natural Mystic (feat. Ky-Mani Marley),2008,51
Ky-Mani Marley,Alborosie,reggae,Zion Train - feat. K-ymani Marley,2013,35
Ky-Mani Marley,Protoje,reggae,Rasta Love Feat. Ky-Mani Marley,2010,61
Ky-Mani Marley,Protoje,reggae,Rasta Love,2010,48
Ky-Mani Marley,Dirty Heads,rock,Your Love,2012,51
Ky-Mani Marley,Farruko,hip-hop,Chillax (feat. Ky-Mani Marley),2015,70
Janelle Monáe,B.o.B,hip-hop,The Kids (feat. Janelle Monáe),2010,41
Janelle Monáe,Estelle,soul,Do My Thing,2012,43
Janelle Monáe,The Internet,soul,Gabby (feat. Janelle Monáe),2015,48
Moonshine Bandits,The Lacs,rock,Throwdown (feat. the Lacs),2014,52
Moonshine Bandits,Colt Ford,rock,Full Throttle (Remix),2015,44
Michael Franti & Spearhead,K'NAAN,reggae,Earth From Outer Space,2013,29
Miley Cyrus,French Montana,pop,FU (feat. French Montana),2013,62
Miley Cyrus,Snoop Lion,reggae,Ashtrays and Heartbreaks (feat. Miley Cyrus),2013,46
Miley Cyrus,Big Sean,dance,Love Money Party (feat. Big Sean),2013,50
Miley Cyrus,Future,dance,My Darlin' (feat. Future),2013,50
Miley Cyrus,Tiësto,dance,Malibu - Tiësto Remix,2017,55
Miley Cyrus,Alan Walker,dance,Malibu - Alan Walker Remix,2017,56
Tiësto,Calvin Harris,dance,Century (feat. Calvin Harris),2009,45
Tiësto,Hardwell,dance,Zero 76,2011,40
Tiësto,Ellie Goulding,dance,Burn - Remix,2013,36
Tiësto,Matthew Koma,pop,Wasted,2014,67
Tiësto,The Chainsmokers,pop,Split (Only U),2015,64
Tiësto,Martin Garrix,dance,The Only Way Is Up,2015,62
Tiësto,Alan Walker,dance,Faded - Tiesto's Northern Lights Remix,2016,54
Tiësto,Alan Walker,dance,Faded - Tiesto's Deep House Remix,2016,53
Plies,Waka Flocka Flame,hip-hop,Lurkin (feat. Plies),2012,41
Plies,Kevin Gates,hip-hop,Keep Fucking with Me (feat. Plies),2014,41
Plies,Kodak Black,pop,Real Hitta (feat. Kodak Black),2017,63
Plies,Kodak Black,hip-hop,Heart Mind,2017,77
Plies,YoungBoy Never Broke Again,hip-hop,Check Callin (feat. YoungBoy Never Broke Again),2017,48
The-Dream,Drake,pop,Shut It Down,2010,54
The-Dream,Big Sean,hip-hop,Live This Life,2011,34
The-Dream,2 Chainz,hip-hop,Extremely Blessed,2012,37
Jowell & Randy,De La Ghetto,hip-hop,Un Poco Loca (feat. De La Ghetto),2007,60
Jowell & Randy,De La Ghetto,reggae,Quién Tiene Más Flow?,2010,22
Jowell & Randy,De La Ghetto,reggae,Chulo Sin H,2013,49
Jowell & Randy,De La Ghetto,hip-hop,Chulo Sin H,2014,52
Jowell & Randy,De La Ghetto,reggae,Ponte las Jordan,2014,25
Jowell & Randy,J Alvarez,reggae,Que Lo Que - Remix,2009,27
Jowell & Randy,Cosculluela,reggae,Con el Pensamiento,2010,39
Jowell & Randy,Arcangel,reggae,Agresivo,2015,47
Jowell & Randy,Los De La Nazza,reggae,Perreo Solido (feat. Jowell & Randy),2015,36
Jowell & Randy,J Balvin,reggae,Bonita,2017,72
De La Ghetto,Arcangel,hip-hop,Traficando A Mi Manera,2007,40
De La Ghetto,Arcangel,hip-hop,Sola,2013,44
De La Ghetto,Arcangel,hip-hop,Relajate Conmigo (feat. Arcangel),2013,51
De La Ghetto,Arcangel,reggae,Estamo Aqui,2013,31
De La Ghetto,Arcangel,reggae,Más Que Ayer,2017,42
De La Ghetto,Mavado,reggae,Come out and See,2008,29
De La Ghetto,Cosculluela,hip-hop,Pienso en Ti,2010,50
De La Ghetto,Farruko,reggae,No Es Una Gial,2013,29
De La Ghetto,Ozuna,reggae,Pide Lo Que Tú Quieras,2017,50
Ñejo & Dalmata,Arcangel,hip-hop,Algo Musical,2007,56
Ñejo & Dalmata,Cosculluela,reggae,Te Quiero Más Que A Mi Vida,2008,22
Ñejo & Dalmata,Cosculluela,reggae,No Necesito - Remix,2010,42
Ñejo & Dalmata,J Alvarez,pop,"Sexo, Sudor y Calor",2011,63
Arcangel,J Alvarez,pop,Regalame Una Noche,2010,62
Arcangel,J Alvarez,reggae,Regalame una Noche,2011,26
Arcangel,"Gotay ""El Autentiko""",reggae,Lo De Nosotros (feat. Arcangel),2012,35
Arcangel,Farruko,reggae,Mi Vida No Va a Cambiar - Bonus Track,2013,39
Arcangel,Farruko,reggae,Le Falté el Respeto Al Dinero (feat. Arcángel),2017,39
Arcangel,Maluma,reggae,Tu Cariño (feat. Arcángel),2015,44
Arcangel,Maluma,reggae,Vitamina (feat. Arcángel),2017,59
Arcangel,Bad Bunny,hip-hop,Me Acostumbre (feat. Bad Bunny),2017,69
Arcangel,Anuel AA,hip-hop,Rojo,2017,56
Arcangel,Kevin Roldan,reggae,Me Matas,2017,49
Wiz Khalifa,Curren$y,pop,Car Service,2009,44
Wiz Khalifa,Curren$y,hip-hop,Rollin' Up,2009,37
Wiz Khalifa,Curren$y,hip-hop,The Planes,2009,34
Wiz Khalifa,Curren$y,hip-hop,The Check Point,2009,34
Wiz Khalifa,Curren$y,hip-hop,Fly Niggas Do Fly Things,2009,33
Wiz Khalifa,Curren$y,hip-hop,Drunk Dialing,2009,32
Wiz Khalifa,Curren$y,hip-hop,Over The Building,2009,31
Wiz Khalifa,Curren$y,hip-hop,All Over,2009,31
Wiz Khalifa,Curren$y,hip-hop,Friendly,2009,31
Wiz Khalifa,Curren$y,hip-hop,S.D.L.,2009,30
Wiz Khalifa,Curren$y,hip-hop,The Life,2009,30
Wiz Khalifa,Curren$y,hip-hop,Surface To Air,2009,30
Wiz Khalifa,Curren$y,hip-hop,Layover,2009,29
Wiz Khalifa,Curren$y,hip-hop,In The Middle,2009,28
Wiz Khalifa,Curren$y,hip-hop,How Fly,2009,29
Wiz Khalifa,Curren$y,pop,Rooftops (feat. Curren$y),2011,55
Wiz Khalifa,Curren$y,hip-hop,House in the Hills (feat. Curren$y),2014,47
Wiz Khalifa,Alborosie,pop,Still Blazin,2010,54
Wiz Khalifa,Big Sean,pop,GangBang,2011,46
Wiz Khalifa,The Weeknd,pop,Remember You (feat. The Weeknd),2012,56
Wiz Khalifa,2 Chainz,hip-hop,It's Nothin (feat. 2 Chainz),2012,46
Wiz Khalifa,2 Chainz,pop,We Own It (Fast & Furious),2013,64
Wiz Khalifa,Ty Dolla $ign,soul,Irie (feat. Wiz Khalifa),2013,40
Wiz Khalifa,Ty Dolla $ign,soul,Sitting Pretty (feat. Wiz Khalifa),2015,45
Wiz Khalifa,Ty Dolla $ign,soul,"Or Nah (feat. Wiz Khalifa) - Live at the Village, Los Angeles, CA",2016,46
Wiz Khalifa,Ty Dolla $ign,hip-hop,Lit (feat. Ty Dolla $ign),2016,49
Wiz Khalifa,Kevin Gates,hip-hop,Satellites (feat. Wiz Khalifa) - HPG Remix,2013,58
Wiz Khalifa,Action Bronson,hip-hop,The Rockers (feat. Wiz Khalifa),2013,45
Wiz Khalifa,Nicki Minaj,hip-hop,True Colors (feat. Nicki Minaj),2014,47
Wiz Khalifa,Iggy Azalea,pop,Go Hard or Go Home,2015,62
Wiz Khalifa,Lil Uzi Vert,pop,Pull Up (feat. Lil Uzi Vert),2016,59
Wiz Khalifa,Mac Miller,hip-hop,Keep Floatin',2016,60
Wiz Khalifa,Travis Scott,hip-hop,Bake Sale (feat. Travis Scott),2016,55
Wiz Khalifa,Tove Lo,dance,Influence,2016,51
Carrie Underwood,Miranda Lambert,country,Somethin' Bad (with Carrie Underwood) - (Duet with Carrie Underwood),2014,67
Collie Buddz,Joey Bada$$,hip-hop,My Yout,2013,41
Collie Buddz,SOJA,reggae,She Still Loves Me,2013,53
Collie Buddz,Snoop Lion,reggae,Smoke the Weed (feat. Collie Buddz),2013,59
Collie Buddz,Rebelution,rock,Hate to Be the One (feat. Collie Buddz),2014,44
Collie Buddz,Stick Figure,reggae,Smokin' Love,2014,51
Collie Buddz,Stick Figure,reggae,Smokin' Love (with Collie Buddz),2015,64
Mavado,Nicki Minaj,reggae,Give It All To Me,2013,56
Mavado,Nicki Minaj,reggae,Give It All To Me (feat. Nicki Minaj),2014,25
B.o.B,Bruno Mars,pop,Nothin' on You (feat. Bruno Mars),2010,76
B.o.B,Bruno Mars,hip-hop,Nothing For You (Feat. Bruno Mars),2010,43
B.o.B,Nicki Minaj,pop,Out of My Mind (feat. Nicki Minaj),2012,56
B.o.B,Taylor Swift,pop,Both of Us (feat. Taylor Swift),2012,58
B.o.B,2 Chainz,pop,HeadBand (feat. 2 Chainz),2013,72
B.o.B,Future,hip-hop,Ready (feat. Future),2013,41
B.o.B,Ty Dolla $ign,pop,Paranoid (feat. B.o.B),2014,61
B.o.B,Jon Bellion,hip-hop,Violence (feat. Jon Bellion),2015,43
Seven Lions,Ellie Goulding,dance,Don’t Leave,2014,42
Flo Rida,Jeremih,hip-hop,Tonight Belongs To U!,2015,51
Flo Rida,Jason Derulo,hip-hop,Hello Friday (feat. Jason Derulo),2016,52
Flo Rida,Maluma,dance,Hola (feat. Maluma),2017,58
Lady Gaga,Skrillex,dance,Bad Romance - Skrillex Remix,2009,39
Lady Gaga,Zedd,dance,Marry The Night - Zedd Remix,2011,32
Demi Lovato,Jason Derulo,dance,Together,2011,43
Demi Lovato,Iggy Azalea,dance,Kingdom Come,2015,53
Demi Lovato,Cheat Codes,pop,No Promises (feat. Demi Lovato),2017,65
Demi Lovato,Cheat Codes,dance,No Promises - Acoustic,2017,50
Shwayze,Cisco Adler,pop,Buzzin',2008,60
Shwayze,Cisco Adler,pop,Corona And Lime,2008,56
Shwayze,Cisco Adler,pop,Lazy Days,2008,44
Shwayze,Cisco Adler,rap,Roamin',2008,38
Shwayze,Cisco Adler,rap,Polaroid,2008,37
Shwayze,Cisco Adler,rap,High Together,2008,36
Shwayze,Cisco Adler,rap,Don't Be Shy,2008,33
Shwayze,Cisco Adler,rap,Mary Jane,2008,30
Shwayze,Cisco Adler,rap,Lazy Susan,2008,29
Shwayze,Cisco Adler,rap,Hollywood,2008,29
Shwayze,Cisco Adler,rap,James Brown Is Dead,2008,28
Shwayze,Cisco Adler,pop,Drunk Off Your Love (feat. Sky Blu of LMFAO),2011,48
Shwayze,Cisco Adler,rap,Island In The Sun,2011,40
Taylor Swift,Kendrick Lamar,pop,Bad Blood,2015,69
deadmau5,Calvin Harris,dance,I'm Not Alone - deadmau5 Mix,2009,41
Estelle,"Tyler, The Creator",hip-hop,Garden Shed (feat. Estelle),2017,64
Colt Ford,Jamey Johnson,rock,Cold Beer (feat. Jamey Johnson),2008,44
Colt Ford,The Lacs,country,Shindig (feat. Colt Ford),2010,33
Colt Ford,The Lacs,country,Cricket on a Line (Remix) [feat. the Lacs],2011,37
Cosculluela,Farruko,hip-hop,Ella No Es Fácil,2010,43
Cosculluela,Maluma,reggae,Pretextos (feat. Cosculluela),2015,57
Cosculluela,Maluma,reggae,Solo a solas (feat. Maluma),2017,54
Cosculluela,J Alvarez,reggae,La Pelicula,2015,42
Cosculluela,Kendo Kaponi,reggae,Criminal,2017,38
Kid Cudi,Kendrick Lamar,hip-hop,Solo Dolo Part II,2013,50
Kid Cudi,Travis Scott,hip-hop,Baptized In Fire,2016,64
Tyga,2 Chainz,pop,Do My Dance,2012,56
Tyga,2 Chainz,hip-hop,Hijack,2013,36
Tyga,Drake,pop,Still Got It,2012,46
Tyga,Nicki Minaj,pop,Muthaf**ka Up,2012,46
Tyga,Jason Derulo,pop,Bubblegum (feat. Tyga),2013,49
Tyga,Justin Bieber,hip-hop,Wait For A Minute,2013,55
Tyga,Young Thug,pop,Hookah,2014,63
Tyga,Kid Ink,hip-hop,Iz U Down (feat. Tyga),2014,47
Alborosie,Protoje,reggae,Strolling (feat. Protoje),2016,46
Mike Posner,Big Sean,pop,Cooler Than Me (feat. Big Sean),2009,73
Mike Posner,Big Sean,pop,Cooler Than Me,2009,52
Mike Posner,Big Sean,rap,Top of the World (feat. Big Sean),2013,48
Mike Posner,Gigamesh,dance,Cooler Than Me - Gigamesh Radio Edit,2009,38
Mike Posner,Gigamesh,pop,Cooler Than Me - Single Mix,2010,77
Mike Posner,blackbear,rap,Marauder Music,2011,38
Mike Posner,2 Chainz,hip-hop,In Town,2012,38
Big Sean,Nicki Minaj,pop,Dance (A$$) Remix,2011,66
Big Sean,2 Chainz,hip-hop,K.O. (feat. Big Sean),2011,37
Big Sean,2 Chainz,hip-hop,K.O,2011,34
Big Sean,Justin Bieber,pop,As Long As You Love Me,2012,71
Big Sean,Justin Bieber,pop,No Pressure,2015,64
Big Sean,Meek Mill,pop,Burn (feat. Big Sean),2012,54
Big Sean,Ariana Grande,pop,Right There,2013,54
Big Sean,Ariana Grande,pop,Best Mistake,2014,66
Big Sean,Ariana Grande,hip-hop,Research,2015,50
Big Sean,Logic,pop,Alright,2014,64
Big Sean,Calvin Harris,pop,Open Wide (feat. Big Sean),2014,61
Big Sean,Jhené Aiko,pop,I Know,2015,69
Big Sean,Jhené Aiko,dance,Moments,2017,59
Big Sean,Drake,pop,Blessings,2015,66
Big Sean,DeJ Loaf,pop,Back Up (feat. Big Sean),2015,59
Big Sean,G-Eazy,hip-hop,One Of Them (feat. Big Sean),2015,53
Big Sean,PARTYNEXTDOOR,hip-hop,Deserve It,2015,47
Big Sean,Migos,hip-hop,Sacrifices,2017,58
Big Sean,Metro Boomin,hip-hop,Who's Stopping Me (& Metro Boomin),2017,53
Big Sean,Jeremih,hip-hop,Light,2017,50
Drake,Nicki Minaj,pop,Moment 4 Life,2010,71
Drake,Nicki Minaj,pop,Up All Night,2010,64
Drake,Nicki Minaj,pop,Make Me Proud,2011,69
Drake,Nicki Minaj,hip-hop,Moment 4 Life - Album Version (Edited),2011,36
Drake,The Weeknd,pop,Crew Love,2011,71
Drake,The Weeknd,pop,The Zone,2012,62
Drake,The Weeknd,pop,Live For,2013,62
Drake,Kendrick Lamar,pop,Buried Alive Interlude,2011,57
Drake,Kendrick Lamar,hip-hop,Poetic Justice,2012,72
Drake,J. Cole,hip-hop,In The Morning,2011,67
Drake,Waka Flocka Flame,hip-hop,Round of Applause (feat. Drake),2011,42
Drake,2 Chainz,pop,No Lie,2012,63
Drake,2 Chainz,hip-hop,Big Amount,2017,57
Drake,Meek Mill,pop,Amen (feat. Drake),2012,54
Drake,Meek Mill,pop,R.I.C.O. (feat. Drake),2015,72
Drake,Justin Bieber,pop,Right Here,2012,53
Drake,Future,pop,Tony Montana (feat. Drake),2012,47
Drake,Future,hip-hop,Tony Montana,2012,36
Drake,Future,hip-hop,Never Satisfied (feat. Drake),2014,43
Drake,Future,pop,Jumpman,2015,75
Drake,Future,pop,Where Ya At (feat. Drake),2015,69
Drake,Future,pop,Big Rings,2015,63
Drake,Future,pop,Diamonds Dancing,2015,63
Drake,Future,pop,Scholarships,2015,62
Drake,Future,pop,Digital Dash,2015,62
Drake,Future,pop,Live From The Gutter,2015,60
Drake,Future,hip-hop,Plastic Bag,2015,59
Drake,Future,hip-hop,I'm The Plug,2015,58
Drake,Future,hip-hop,Change Locations,2015,57
Drake,Future,pop,Grammys,2016,62
Drake,Future,pop,Used to This (feat. Drake),2016,60
Drake,Jhené Aiko,pop,From Time,2013,69
Drake,Sampha,pop,Too Much,2013,61
Drake,Sampha,pop,4422,2017,65
Drake,Nipsey Hussle,pop,Killer (feat. Drake),2013,58
Drake,PARTYNEXTDOOR,pop,Over Here (feat. Drake),2013,53
Drake,PARTYNEXTDOOR,pop,Recognize (feat. Drake),2014,68
Drake,PARTYNEXTDOOR,pop,Preach,2015,66
Drake,PARTYNEXTDOOR,pop,Come and See Me (feat. Drake),2016,75
Drake,PARTYNEXTDOOR,pop,With You,2016,63
Drake,PARTYNEXTDOOR,hip-hop,Since Way Back,2017,59
Drake,Travis Scott,pop,Company,2015,62
Drake,Migos,pop,Versace (Remix),2015,61
Drake,21 Savage,pop,Sneakin’,2016,67
Drake,DJ Khaled,pop,For Free (feat. Drake),2016,56
Drake,DJ Khaled,hip-hop,To the Max (feat. Drake),2017,50
Drake,French Montana,hip-hop,No Shopping,2016,49
Drake,Young Thug,pop,Ice Melts,2017,62
The Lonely Island,Nicki Minaj,rap,The Creep,2011,48
Katy Perry,Cash Cash,dance,Birthday - Cash Cash Remix,2014,42
Katy Perry,Nicki Minaj,pop,Swish Swish,2017,71
Katy Perry,Migos,dance,Bon appétit,2017,67
Jeremih,Nicki Minaj,pop,Favorite,2014,54
Jeremih,French Montana,pop,Bad B*tch,2014,58
Jeremih,J. Cole,pop,Planez,2015,74
Jeremih,YG,pop,Don't Tell 'Em,2015,76
Jeremih,Ty Dolla $ign,pop,Impatient,2015,73
Jeremih,Ty Dolla $ign,dance,Paris (Who Taught You),2016,44
Jeremih,Ty Dolla $ign,soul,Dawsin's Breek (feat. Jeremih),2017,44
Jeremih,Jhené Aiko,hip-hop,Worthy,2015,57
Nicki Minaj,2 Chainz,pop,Beez In The Trap,2011,53
Nicki Minaj,2 Chainz,hip-hop,I Luv Dem Strippers,2012,46
Nicki Minaj,Justin Bieber,pop,Beauty And A Beat,2012,74
Nicki Minaj,French Montana,hip-hop,Freaks,2013,45
Nicki Minaj,Ariana Grande,pop,Get On Your Knees,2014,55
Nicki Minaj,Ariana Grande,pop,Side To Side,2016,75
Nicki Minaj,Meek Mill,hip-hop,Buy A Heart,2014,46
Nicki Minaj,Meek Mill,hip-hop,Big Daddy,2014,45
Nicki Minaj,Meek Mill,hip-hop,Bad for You (feat. Nicki Minaj),2015,56
Nicki Minaj,Yo Gotti,hip-hop,Down In the DM (feat. Nicki Minaj) - Remix,2016,59
Nicki Minaj,Yo Gotti,hip-hop,Rake It Up (feat. Nicki Minaj),2017,75
Nicki Minaj,Bebe Rexha,rap,No Broken Hearts (feat. Nicki Minaj),2016,62
Nicki Minaj,A$AP Ferg,pop,Plain Jane REMIX (feat. Nicki Minaj),2017,75
Nicki Minaj,Future,hip-hop,You Da Baddest (feat. Nicki Minaj),2017,58
Justin Bieber,Chance the Rapper,pop,Confident,2014,67
Justin Bieber,Halsey,pop,The Feeling,2015,65
Justin Bieber,Travis Scott,pop,No Sense,2015,64
Justin Bieber,DJ Snake,pop,Let Me Love You,2016,83
Justin Bieber,DJ Snake,dance,Let Me Love You - Andrew Watt Acoustic Remix,2016,56
Major Lazer,Ariana Grande,rap,All My Love,2014,41
J. Cole,Kendrick Lamar,hip-hop,Forbidden Fruit (feat. Kendrick Lamar),2013,67
J. Cole,Jhené Aiko,hip-hop,Sparks Will Fly (feat. Jhené Aiko),2013,57
J. Cole,DJ Khaled,hip-hop,Jermaine's Interlude (feat. J. Cole),2016,49
J. Cole,Joey Bada$$,hip-hop,LEGENDARY,2017,55
Curren$y,French Montana,hip-hop,So High (feat. Curren$y),2010,41
Curren$y,2 Chainz,pop,Capitol (feat. 2 Chainz),2012,49
Yo Gotti,Meek Mill,pop,F-U (feat. Meek Mill),2013,54
Yo Gotti,Meek Mill,hip-hop,Fuck You (feat. Meek Mill),2015,50
Yo Gotti,Rich Homie Quan,hip-hop,I Know (feat. Rich Homie Quan),2013,51
Yo Gotti,Young Thug,hip-hop,Rihanna (feat. Young Thug),2015,43
Yo Gotti,Kodak Black,hip-hop,Weatherman (feat. Kodak Black),2016,46
Freddie Gibbs,Flume,dance,Holdin On,2012,36
Freddie Gibbs,Danny Brown,hip-hop,The Return (feat. Freddie Gibbs),2013,40
Yelawolf,Struggle Jennings,country,Return of the Outlaw,2016,32
Jelly Roll,Struggle Jennings,hip-hop,Cowboys,2017,57
Jelly Roll,Struggle Jennings,hip-hop,Glitter,2017,54
Jelly Roll,Struggle Jennings,country,Savage Like,2017,44
Jelly Roll,Struggle Jennings,country,Dearly Departed,2017,43
Jelly Roll,Struggle Jennings,country,Death Before Dishonor,2017,42
Jelly Roll,Struggle Jennings,country,Never Changing,2017,41
Jelly Roll,Struggle Jennings,country,Proud,2017,40
Jelly Roll,Struggle Jennings,country,Be That Way,2017,39
Jelly Roll,Struggle Jennings,country,Gone Ride To,2017,37
Jelly Roll,Upchurch,country,Running on Fumes (feat. Jelly Roll),2017,42
Statik Selektah,Action Bronson,hip-hop,Not Enough Words,2011,42
